sample,species,call_type,start,end,aug_method
FR002A_20240710_200000_16kHz_120_150_pitch_fd621bdf.wav,Masked Owl,screech,6.84,8.99,pitch
FR002A_20240710_200000_16kHz_120_150_stretch_3f1b0b1e.wav,Masked Owl,screech,6.84,8.99,stretch
FR002A_20240710_220000_16kHz_620_650_noise_d39d1495.wav,Masked Owl,screech,8.34,10.64,noise
FR002A_20240710_220000_16kHz_620_650_stretch_44672631.wav,Masked Owl,screech,8.34,10.64,stretch
FR002A_20240710_220000_16kHz_3540_3570_pitch_0dbc3a5f.wav,Masked Owl,screech,23.01,25.09,pitch
FR002A_20240710_230000_16kHz_30_60_pitch_03af15f0.wav,Masked Owl,screech,10.11,12.57,pitch
FR002A_20240710_230000_16kHz_30_60_stretch_cf43d7b8.wav,Masked Owl,screech,10.11,12.57,stretch
FR002A_20240710_230000_16kHz_510_540_stretch_b3ab303e.wav,Masked Owl,screech,15.13,17.92,stretch
FR002A_20240710_230000_16kHz_2230_2260_pitch_cc52a377.wav,Masked Owl,screech,19.71,22.93,pitch
FR002A_20240710_230000_16kHz_2230_2260_noise_0e92f7ea.wav,Masked Owl,screech,19.71,22.93,noise
FR002A_20240710_230000_16kHz_450_480_stretch_b11b6629.wav,Masked Owl,screech,14.28,17.96,stretch
FR002A_20240711_000000_16kHz_270_300_stretch_2f435b1d.wav,Masked Owl,screech,17.19,19.82,stretch
FR002A_20240712_020000_16kHz_270_300_pitch_de8b6dfb.wav,Masked Owl,screech,23.52,26.13,pitch
FR002A_20240714_000000_16kHz_3330_3360_noise_d2b7206e.wav,Masked Owl,screech,11.23,13.86,noise
FR002A_CH04_20240626_180000_16kHz_2130_2160_pitch_d8b4b246.wav,Masked Owl,screech,19.65,22.31,pitch
FR002A_CH04_20240626_180000_16kHz_2130_2160_stretch_dd98d7c1.wav,Masked Owl,screech,19.65,22.31,stretch
FR002A_CH04_20240627_030000_16kHz_1260_1290_noise_38ff91a7.wav,Masked Owl,screech,10.89,13.17,noise
FR002A_CH04_20240627_030000_16kHz_1920_1950_pitch_020db074.wav,Masked Owl,screech,16.8,20.02,pitch
FR002A_CH04_20240627_030000_16kHz_1920_1950_pitch_ff292b70.wav,Masked Owl,screech,16.8,20.02,pitch
FR002A_CH04_20240627_210000_16kHz_1520_1550_pitch_b0940232.wav,Masked Owl,screech,9.23,11.9,pitch
FR002A_CH04_20240628_030000_16kHz_830_860_pitch_859b76be.wav,Masked Owl,screech,9.13,11.64,pitch
FR002A_CH04_20240628_030000_16kHz_830_860_stretch_7cf8e48e.wav,Masked Owl,screech,9.13,11.64,stretch
FR002A_CH04_20240628_030000_16kHz_1020_1050_pitch_3fecdd93.wav,Masked Owl,screech,23.58,26.75,pitch
FR002A_CH04_20240628_030000_16kHz_1020_1050_stretch_77d1a7aa.wav,Masked Owl,screech,23.58,26.75,stretch
FR002A_CH04_20240628_030000_16kHz_1290_1320_pitch_6acaf616.wav,Masked Owl,screech,19.3,21.59,pitch
FR002A_CH04_20240628_040000_16kHz_1110_1140_noise_54baaa81.wav,Masked Owl,screech,13.63,16.25,noise
FR002A_CH04_20240628_040000_16kHz_1350_1380_pitch_aa5d0747.wav,Masked Owl,screech,22.17,25.49,pitch
FR002A_CH04_20240628_040000_16kHz_1350_1380_noise_7ae27b30.wav,Masked Owl,screech,22.17,25.49,noise
FR002A_CH04_20240628_040000_16kHz_1020_1050_pitch_76a3f9d6.wav,Masked Owl,screech,9.16,11.87,pitch
FR002A_CH04_20240628_040000_16kHz_900_930_noise_0a63e673.wav,Masked Owl,screech,2.14,4.62,noise
FR002A_CH04_20240628_050000_16kHz_3000_3030_noise_88892be3.wav,Masked Owl,screech,22.89,24.95,noise
FR002A_CH04_20240630_190000_16kHz_3330_3360_pitch_b2d59a3b.wav,Masked Owl,screech,23.06,26.0,pitch
FR002A_CH04_20240630_190000_16kHz_3540_3570_pitch_f7af1c27.wav,Masked Owl,screech,23.64,27.33,pitch
FR002A_CH04_20240630_190000_16kHz_3540_3570_stretch_d88a615f.wav,Masked Owl,screech,23.64,27.33,stretch
FR002A_CH04_20240630_200000_16kHz_420_450_noise_54234b75.wav,Masked Owl,screech,26.79,29.15,noise
FR002A_CH07_20240702_210000_16kHz_2280_2310_pitch_656e0e01.wav,Masked Owl,screech,21.91,24.09,pitch
FR002A_CH07_20240702_210000_16kHz_2280_2310_noise_3f36e0de.wav,Masked Owl,screech,21.91,24.09,noise
FR002A_CH07_20240702_210000_16kHz_2280_2310_stretch_e846708c.wav,Masked Owl,screech,21.91,24.09,stretch
FR002A_CH07_20240702_210000_16kHz_2340_2370_pitch_3680e7e1.wav,Masked Owl,screech,8.92,11.05,pitch
FR002A_CH07_20240703_170000_16kHz_960_990_pitch_00f97884.wav,Masked Owl,screech,23.98,25.97,pitch
FR002A_CH07_20240703_170000_16kHz_960_990_pitch_c340b0a6.wav,Masked Owl,screech,23.98,25.97,pitch
FR002A_CH07_20240705_020000_16kHz_30_60_pitch_3f44a614.wav,Masked Owl,screech,1.18,3.44,pitch
FR002A_CH07_20240705_020000_16kHz_1650_1680_pitch_6e19ffc7.wav,Masked Owl,screech,22.15,24.24,pitch
FR002A_CH07_20240705_020000_16kHz_1650_1680_noise_44351911.wav,Masked Owl,screech,22.15,24.24,noise
FR002A_CH07_20240705_020000_16kHz_1650_1680_stretch_3fcb7e59.wav,Masked Owl,screech,22.15,24.24,stretch
FR002A_CH07_20240705_040000_16kHz_1830_1860_noise_a1a7f637.wav,Masked Owl,screech,7.52,10.29,noise
FR002A_CH07_20240705_040000_16kHz_1830_1860_stretch_82c7c933.wav,Masked Owl,screech,7.52,10.29,stretch
FR002A_CH07_20240705_050000_16kHz_1740_1770_pitch_c91daec0.wav,Masked Owl,screech,4.05,6.55,pitch
FR002A_CH07_20240705_050000_16kHz_1740_1770_noise_2c1e36fd.wav,Masked Owl,screech,4.05,6.55,noise
FR002A_CH07_20240705_050000_16kHz_1740_1770_noise_12aa4c8f.wav,Masked Owl,screech,4.05,6.55,noise
FR002A_CH07_20240705_050000_16kHz_1740_1770_noise_e138d785.wav,Masked Owl,screech,4.05,6.55,noise
FR002A_CH07_20240705_220000_16kHz_3210_3240_pitch_058de170.wav,Masked Owl,screech,21.56,23.29,pitch
FR002A_CH07_20240705_220000_16kHz_3210_3240_stretch_3f16581e.wav,Masked Owl,screech,21.56,23.29,stretch
FR002A_CH07_20240705_220000_16kHz_3210_3240_stretch_bb3f72e9.wav,Masked Owl,screech,21.56,23.29,stretch
FR002A_CH07_20240705_220000_16kHz_3540_3570_noise_7f6f2f88.wav,Masked Owl,screech,2.54,4.41,noise
FR002A_CH07_20240705_220000_16kHz_3540_3570_stretch_737d0e59.wav,Masked Owl,screech,2.54,4.41,stretch
FR002A_CH07_20240705_230000_16kHz_2040_2070_pitch_cbd4a812.wav,Masked Owl,screech,10.65,13.32,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290_pitch_89d0a9ec.wav,Masked Owl,chattering,5.91,7.7,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290_pitch_313c0f8e.wav,Masked Owl,chattering,5.91,7.7,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290_pitch_4b0359b9.wav,Masked Owl,chattering,5.91,7.7,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290_noise_f3619b38.wav,Masked Owl,chattering,5.91,7.7,noise
FR002A_CH07_20240706_190000_16kHz_1260_1290_noise_a95073c3.wav,Masked Owl,chattering,5.91,7.7,noise
FR002A_CH07_20240706_190000_16kHz_1260_1290_stretch_4655a223.wav,Masked Owl,chattering,5.91,7.7,stretch
FR002A_CH07_20240706_190000_16kHz_1260_1290_stretch_5e17ea31.wav,Masked Owl,chattering,5.91,7.7,stretch
FR002A_CH07_20240706_190000_16kHz_1260_1290(1)_pitch_d5ffed07.wav,Masked Owl,chattering,7.79,9.13,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290(1)_pitch_cecf4e36.wav,Masked Owl,chattering,7.79,9.13,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290(1)_noise_a0ed78e1.wav,Masked Owl,chattering,7.79,9.13,noise
FR002A_CH07_20240706_190000_16kHz_1260_1290(2)_pitch_d38c0fb5.wav,Masked Owl,chattering,9.2,10.6,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290(2)_stretch_24498fe2.wav,Masked Owl,chattering,9.2,10.6,stretch
FR002A_CH07_20240706_190000_16kHz_1260_1290(2)_stretch_e85a00f3.wav,Masked Owl,chattering,9.2,10.6,stretch
FR002A_CH07_20240706_190000_16kHz_1260_1290(3)_pitch_6c700af1.wav,Masked Owl,chattering,10.65,12.11,pitch
FR002A_CH07_20240706_190000_16kHz_1260_1290(3)_noise_a5783ee1.wav,Masked Owl,chattering,10.65,12.11,noise
FR002A_CH07_20240706_190000_16kHz_1260_1290(3)_stretch_304be46f.wav,Masked Owl,chattering,10.65,12.11,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350_stretch_5abe65cc.wav,Masked Owl,chattering,16.29,18.97,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(1)_noise_64dc739d.wav,Masked Owl,chattering,19.07,20.39,noise
FR002A_CH07_20240706_190000_16kHz_1320_1350(1)_noise_bdc55515.wav,Masked Owl,chattering,19.07,20.39,noise
FR002A_CH07_20240706_190000_16kHz_1320_1350(1)_stretch_9f3ca1bb.wav,Masked Owl,chattering,19.07,20.39,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(1)_stretch_cb3d04d3.wav,Masked Owl,chattering,19.07,20.39,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_pitch_60244b2f.wav,Masked Owl,chattering,20.46,21.88,pitch
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_pitch_fc85014b.wav,Masked Owl,chattering,20.46,21.88,pitch
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_noise_31d7ef45.wav,Masked Owl,chattering,20.46,21.88,noise
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_stretch_721d2a55.wav,Masked Owl,chattering,20.46,21.88,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_stretch_b0dd17eb.wav,Masked Owl,chattering,20.46,21.88,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(2)_stretch_c62055c3.wav,Masked Owl,chattering,20.46,21.88,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(3)_pitch_169ce732.wav,Masked Owl,chattering,21.93,23.48,pitch
FR002A_CH07_20240706_190000_16kHz_1320_1350(3)_stretch_0c53e92c.wav,Masked Owl,chattering,21.93,23.48,stretch
FR002A_CH07_20240706_190000_16kHz_1320_1350(3)_stretch_d6d593d9.wav,Masked Owl,chattering,21.93,23.48,stretch
FR002A_CH07_20240706_190000_16kHz_1400_1430_pitch_8ec47951.wav,Masked Owl,screech,9.18,12.28,pitch
FR002A_CH07_20240706_220000_16kHz_2910_2940_noise_cdab2cb6.wav,Masked Owl,screech,25.22,28.22,noise
FR002A_CH07_20240706_220000_16kHz_2970_3000_noise_a68bd8f2.wav,Masked Owl,screech,17.98,20.85,noise
FR002A_CH07_20240706_220000_16kHz_2190_2220_pitch_382cdafa.wav,Masked Owl,screech,18.3,21.7,pitch
FR002A_CH07_20240707_050000_16kHz_2370_2400_pitch_be706281.wav,Masked Owl,screech,23.35,26.38,pitch
FR002A_CH07_20240708_050000_16kHz_1410_1440_noise_d82783a5.wav,Masked Owl,screech,22.91,25.18,noise
FR002A_CH07_20240708_050000_16kHz_1410_1440_noise_7fcc021c.wav,Masked Owl,screech,22.91,25.18,noise
FR002A_CH07_20240710_190000_16kHz_1380_1410_pitch_dd3ef3af.wav,Masked Owl,screech,13.67,16.9,pitch
FR002A_CH07_20240710_190000_16kHz_1380_1410_noise_390b64ae.wav,Masked Owl,screech,13.67,16.9,noise
FR002A_CH07_20240710_190000_16kHz_1630_1660_pitch_3984153e.wav,Masked Owl,screech,17.65,21.04,pitch
FR002A_CH07_20240710_190000_16kHz_1630_1660_stretch_1fe7c549.wav,Masked Owl,screech,17.65,21.04,stretch
FR002A_CH07_20240710_190000_16kHz_1740_1770_stretch_0926cb23.wav,Masked Owl,screech,24.64,27.53,stretch
FR002A_CH07_20240710_190000_16kHz_2850_2880_pitch_3bbea96b.wav,Masked Owl,screech,20.64,22.98,pitch
FR002A_CH07_20240710_190000_16kHz_2850_2880_pitch_54013921.wav,Masked Owl,screech,20.64,22.98,pitch
FR002A_CH07_20240710_190000_16kHz_2850_2880_pitch_0eec370b.wav,Masked Owl,screech,20.64,22.98,pitch
FR002A_CH07_20240710_190000_16kHz_2850_2880_noise_a3307440.wav,Masked Owl,screech,20.64,22.98,noise
FR002A_CH07_20240710_200000_16kHz_1350_1380_noise_1ef47f17.wav,Masked Owl,screech,3.12,6.55,noise
FR002A_CH07_20240710_200000_16kHz_1350_1380_stretch_14044219.wav,Masked Owl,screech,3.12,6.55,stretch
FR002A_CH07_20240710_200000_16kHz_1380_1410_noise_868eb75f.wav,Masked Owl,screech,24.12,27.93,noise
FR002A_CH07_20240710_200000_16kHz_1830_1860_noise_bb63a239.wav,Masked Owl,screech,0.65,5.06,noise
FR002A_CH07_20240710_200000_16kHz_2850_2880_noise_ff4a4086.wav,Masked Owl,screech,0.29,3.3,noise
FR002A_CH07_20240710_200000_16kHz_120_150_pitch_2f4645e1.wav,Masked Owl,screech,3.46,7.1,pitch
FR002A_CH07_20240710_200000_16kHz_1350_1380(1)_noise_d13e2dfb.wav,Masked Owl,screech,9.31,12.32,noise
FR002A_CH07_20240710_200000_16kHz_1350_1380(1)_stretch_5c986ae3.wav,Masked Owl,screech,9.31,12.32,stretch
FR002A_CH07_20240710_220000_16kHz_600_630_pitch_c33fb8fb.wav,Masked Owl,screech,23.73,26.67,pitch
FR002A_CH07_20240710_220000_16kHz_1290_1320_stretch_8e044acc.wav,Masked Owl,screech,3.13,6.25,stretch
FR002A_CH07_20240710_220000_16kHz_1290_1320_stretch_06c225d2.wav,Masked Owl,screech,3.13,6.25,stretch
FR002A_CH07_20240710_220000_16kHz_1800_1830_noise_397d7eab.wav,Masked Owl,screech,14.65,18.07,noise
FR002A_CH07_20240710_220000_16kHz_1800_1830_noise_c6d6cb08.wav,Masked Owl,screech,14.65,18.07,noise
FR002A_CH07_20240710_220000_16kHz_1800_1830_stretch_fb3c2460.wav,Masked Owl,screech,14.65,18.07,stretch
FR002A_CH07_20240710_220000_16kHz_2220_2250_noise_88b746ff.wav,Masked Owl,screech,11.32,14.81,noise
FR002A_CH07_20240710_220000_16kHz_2220_2250_stretch_c30c4d69.wav,Masked Owl,screech,11.32,14.81,stretch
FR002A_CH07_20240710_220000_16kHz_3360_3390_pitch_3b0dcbcb.wav,Masked Owl,screech,18.26,21.65,pitch
FR002A_CH07_20240710_220000_16kHz_3360_3390_stretch_e0876623.wav,Masked Owl,screech,18.26,21.65,stretch
FR002A_CH07_20240710_220000_16kHz_3540_3570_stretch_910604e7.wav,Masked Owl,screech,16.7,19.72,stretch
FR002A_CH07_20240710_220000_16kHz_3540_3570_stretch_00d3babd.wav,Masked Owl,screech,16.7,19.72,stretch
FR002A_CH07_20240710_220000_16kHz_3420_3450_pitch_e1bb392d.wav,Masked Owl,screech,15.22,18.28,pitch
FR002A_CH07_20240710_220000_16kHz_3420_3450_stretch_c974ebd4.wav,Masked Owl,screech,15.22,18.28,stretch
FR002A_CH07_20240710_230000_16kHz_60_90_pitch_223c7642.wav,Masked Owl,screech,2.55,5.48,pitch
FR002A_CH07_20240710_230000_16kHz_60_90_pitch_a7662622.wav,Masked Owl,screech,2.55,5.48,pitch
FR002A_CH07_20240710_230000_16kHz_60_90_noise_bcba2d9c.wav,Masked Owl,screech,2.55,5.48,noise
FR002A_CH07_20240710_230000_16kHz_60_90_noise_ceaf10db.wav,Masked Owl,screech,2.55,5.48,noise
FR002A_CH07_20240710_230000_16kHz_150_180_pitch_76cd67f9.wav,Masked Owl,screech,24.1,27.09,pitch
FR002A_CH07_20240710_230000_16kHz_300_330_noise_1a89f140.wav,Masked Owl,screech,21.29,24.54,noise
FR002A_CH07_20240710_230000_16kHz_300_330_stretch_1839a94c.wav,Masked Owl,screech,21.29,24.54,stretch
FR002A_CH07_20240710_230000_16kHz_450_480_stretch_0dce756e.wav,Masked Owl,screech,10.75,14.07,stretch
FR002A_CH07_20240710_230000_16kHz_450_480_stretch_853220f2.wav,Masked Owl,screech,10.75,14.07,stretch
FR002A_CH07_20240710_230000_16kHz_510_540_pitch_9cef0aa2.wav,Masked Owl,screech,11.53,15.0,pitch
FR002A_CH07_20240710_230000_16kHz_510_540_noise_31c059ae.wav,Masked Owl,screech,11.53,15.0,noise
FR002A_CH07_20240710_230000_16kHz_510_540_stretch_5d3d2746.wav,Masked Owl,screech,11.53,15.0,stretch
FR002A_CH07_20240710_230000_16kHz_2579_2609_stretch_8ffd25e8.wav,Masked Owl,screech,25.94,29.27,stretch
FR002A_CH07_20240710_230000_16kHz_2609_2639_pitch_481adcb5.wav,Masked Owl,screech,0.02,2.67,pitch
FR002A_CH07_20240710_230000_16kHz_2609_2639_noise_f0985cf6.wav,Masked Owl,screech,0.02,2.67,noise
FR002A_CH07_20240710_230000_16kHz_3150_3180_pitch_b07ea984.wav,Masked Owl,screech,19.28,22.35,pitch
FR002A_CH07_20240710_230000_16kHz_3150_3180_noise_046e8c23.wav,Masked Owl,screech,19.28,22.35,noise
FR002A_CH07_20240710_230000_16kHz_3210_3240_stretch_4c0d6b91.wav,Masked Owl,screech,23.79,27.38,stretch
FR002A_CH07_20240710_230000_16kHz_3210_3240_stretch_5ba7d287.wav,Masked Owl,screech,23.79,27.38,stretch
FR002A_CH07_20240710_230000_16kHz_3550_3580_noise_643ee04f.wav,Masked Owl,screech,18.22,21.78,noise
FR002A_CH07_20240710_230000_16kHz_3570_3600_noise_c3ebe7e5.wav,Masked Owl,screech,3.11,5.42,noise
FR002A_CH07_20240710_230000_16kHz_3570_3600_stretch_06b24c46.wav,Masked Owl,screech,3.11,5.42,stretch
FR002A_CH07_20240711_000000_16kHz_270_300_pitch_72759e35.wav,Masked Owl,screech,13.77,16.73,pitch
FR002A_CH07_20240711_000000_16kHz_270_300_noise_0efe4e65.wav,Masked Owl,screech,13.77,16.73,noise
FR002A_CH07_20240711_000000_16kHz_450_480_stretch_33004db9.wav,Masked Owl,screech,12.68,15.75,stretch
FR002A_CH07_20240711_000000_16kHz_810_840_noise_ab5e0757.wav,Masked Owl,screech,21.06,24.56,noise
FR002A_CH07_20240711_000000_16kHz_1860_1890_noise_72170694.wav,Masked Owl,screech,7.34,10.44,noise
FR002A_CH07_20240711_000000_16kHz_2430_2460_pitch_985b3903.wav,Masked Owl,screech,20.52,23.92,pitch
FR002A_CH07_20240711_000000_16kHz_2730_2760_noise_3e282da9.wav,Masked Owl,screech,16.32,19.68,noise
FR002A_CH07_20240711_000000_16kHz_2730_2760_stretch_ccb11607.wav,Masked Owl,screech,16.32,19.68,stretch
FR002A_CH07_20240711_000000_16kHz_2730_2760_stretch_67aaf1f3.wav,Masked Owl,screech,16.32,19.68,stretch
FR002A_CH07_20240711_000000_16kHz_3120_3150_noise_423981e1.wav,Masked Owl,screech,5.44,8.83,noise
FR002A_CH07_20240711_000000_16kHz_3160_3190_pitch_12cbd3d2.wav,Masked Owl,screech,18.21,21.56,pitch
FR002A_CH07_20240711_000000_16kHz_270_300(1)_pitch_fe5226f5.wav,Masked Owl,screech,18.96,21.34,pitch
FR002A_CH07_20240711_000000_16kHz_570_600_stretch_2736a7a9.wav,Masked Owl,screech,6.68,8.97,stretch
FR002A_CH07_20240711_000000_16kHz_690_720_pitch_4fd2985c.wav,Masked Owl,screech,21.8,24.75,pitch
FR002A_CH07_20240711_000000_16kHz_690_720_noise_ffe1e2d4.wav,Masked Owl,screech,21.8,24.75,noise
FR002A_CH07_20240711_000000_16kHz_3210_3240_pitch_d6616379.wav,Masked Owl,screech,1.83,4.59,pitch
FR002A_CH07_20240711_000000_16kHz_3210_3240_noise_26aa264b.wav,Masked Owl,screech,1.83,4.59,noise
FR002A_CH07_20240711_020000_16kHz_1410_1440(2)_stretch_2ea2578f.wav,Masked Owl,screech,19.58,21.79,stretch
FR002A_CH07_20240711_020000_16kHz_1350_1380(2)_pitch_60be4c19.wav,Masked Owl,screech,22.35,24.18,pitch
FR002A_CH07_20240713_030000_16kHz_3540_3570_noise_a2b675d6.wav,Masked Owl,screech,27.41,29.2,noise
FR002A_CH07_20240713_030000_16kHz_3565_3595(2)_stretch_9f3a74ad.wav,Masked Owl,screech,10.25,12.24,stretch
FR002A_CH07_20240713_030000_16kHz_3565_3595(3)_stretch_214ed444.wav,Masked Owl,screech,12.56,15.55,stretch
FR002A_CH07_20240713_040000_16kHz_0_30_stretch_dee7b0e7.wav,Masked Owl,screech,14.18,18.16,stretch
FR002A_CH07_20240713_040000_16kHz_0_30(1)_noise_7621b49d.wav,Masked Owl,screech,18.36,21.12,noise
FR002A_CH07_20240713_040000_16kHz_25_55_pitch_aaf806ed.wav,Masked Owl,screech,3.79,7.82,pitch
FR002A_CH07_20240713_200000_16kHz_2520_2550_noise_412ed101.wav,Masked Owl,screech,19.03,22.41,noise
FR002A_CH07_20240713_200000_16kHz_2520_2550_stretch_c34b7845.wav,Masked Owl,screech,19.03,22.41,stretch
FR002A_CH07_20240714_000000_16kHz_930_960_pitch_373167f0.wav,Masked Owl,screech,18.16,22.32,pitch
FR002A_CH07_20240716_030000_16kHz_930_960_pitch_bcd4add7.wav,Masked Owl,screech,17.24,21.39,pitch
FR002A_CH07_20240716_030000_16kHz_930_960_noise_9b69f126.wav,Masked Owl,screech,17.24,21.39,noise
MC020C_00045623_20241213T224000_16kHz_3090_3120_noise_c80318c4.wav,Masked Owl,screech,16.14,18.92,noise
MC020C_00045623_20241218T224300_16kHz_240_270_stretch_abc8ce2f.wav,Masked Owl,screech,14.0,17.74,stretch
MC020C_00045623_20241218T224300_16kHz_240_270(1)_pitch_16b117aa.wav,Masked Owl,screech,19.78,24.49,pitch
MC020C_00045623_20241218T224300_16kHz_1830_1860_pitch_0a72fd3e.wav,Masked Owl,screech,26.18,29.11,pitch
MC020C_00045623_20241218T224300_16kHz_1830_1860_stretch_988619da.wav,Masked Owl,screech,26.18,29.11,stretch
MC020C_00045623_20241218T224300_16kHz_1830_1860_stretch_708c7985.wav,Masked Owl,screech,26.18,29.11,stretch
MC020C_00045623_20241218T224300_16kHz_120_150(1)_stretch_0b121c22.wav,Masked Owl,screech,11.55,15.86,stretch
MC020C_00045623_20241218T224300_16kHz_120_150(1)_stretch_e6c7b51a.wav,Masked Owl,screech,11.55,15.86,stretch
MC020C_00045623_20241218T224300_16kHz_290_320_noise_797d9fd5.wav,Masked Owl,screech,9.97,15.35,noise
MC020C_00045623_20241218T224300_16kHz_290_320_noise_7fe1d1e5.wav,Masked Owl,screech,9.97,15.35,noise
MC020C_00045623_20241218T224300_16kHz_290_320_noise_3d34dac5.wav,Masked Owl,screech,9.97,15.35,noise
MC020C_00045623_20241218T224300_16kHz_2080_2110_stretch_71693efd.wav,Masked Owl,screech,16.34,21.28,stretch
MC020C_00045623_20241218T224300_16kHz_1850_1880_stretch_b4c31183.wav,Masked Owl,chattering,9.19,12.52,stretch
SU015C_20240919T020000_16kHz_3240_3270_stretch_2ebd7bf2.wav,Masked Owl,screech,3.57,6.44,stretch
SU015C_20240919T030000_16kHz_1140_1170_pitch_1d8cda3c.wav,Masked Owl,screech,3.03,5.03,pitch
SU015C_20240919T030000_16kHz_1140_1170_stretch_d2eaa2c3.wav,Masked Owl,screech,3.03,5.03,stretch
SU015C_20240924T000000_16kHz_1320_1350_pitch_ab93da47.wav,Masked Owl,screech,15.65,18.36,pitch
SU015C_20240924T000000_16kHz_1320_1350_noise_101b2881.wav,Masked Owl,screech,15.65,18.36,noise
SU015C_20240924T000000_16kHz_1360_1390_pitch_28288c5c.wav,Masked Owl,screech,19.08,21.56,pitch
SU015C_20240924T000000_16kHz_1360_1390_stretch_7bdedd55.wav,Masked Owl,screech,19.08,21.56,stretch
SU015C_20240926T200000_16kHz_3120_3150(1)_stretch_dad4c165.wav,Masked Owl,screech,14.24,16.54,stretch
SU015C_20240926T210000_16kHz_90_120_pitch_ed038c79.wav,Masked Owl,screech,23.46,26.17,pitch
SU015C_20240927T010000_16kHz_3240_3270_pitch_dd5b5320.wav,Masked Owl,screech,21.35,24.9,pitch
SU015C_20240927T010000_16kHz_3270_3300_stretch_8cff30b1.wav,Masked Owl,screech,10.36,13.53,stretch
SU015C_20240927T010000_16kHz_0_30_noise_624149ec.wav,Masked Owl,screech,23.58,25.77,noise
SU015C_20240927T010000_16kHz_0_30_noise_d91099c0.wav,Masked Owl,screech,23.58,25.77,noise
SU015C_20240927T010000_16kHz_3010_3040_pitch_b017277b.wav,Masked Owl,screech,18.7,21.61,pitch
SU015C_20240927T010000_16kHz_3010_3040_stretch_982eb1cd.wav,Masked Owl,screech,18.7,21.61,stretch
SU015C_20240927T010000_16kHz_3060_3090_pitch_e000bf12.wav,Masked Owl,screech,2.19,4.96,pitch
SU015C_20240927T010000_16kHz_3060_3090_noise_70dfd9d9.wav,Masked Owl,screech,2.19,4.96,noise
SU015C_20240927T010000_16kHz_3060_3090_stretch_de9bc591.wav,Masked Owl,screech,2.19,4.96,stretch
SU015C_20240927T200000_16kHz_750_780_pitch_5107069e.wav,Masked Owl,screech,11.97,15.59,pitch
SU015C_20240927T200000_16kHz_750_780_noise_2f839be5.wav,Masked Owl,screech,11.97,15.59,noise
SU015C_20240927T200000_16kHz_870_900_stretch_c10e4f96.wav,Masked Owl,screech,20.06,23.84,stretch
SU015C_20240927T200000_16kHz_870_900_stretch_6fc657f9.wav,Masked Owl,screech,20.06,23.84,stretch
SU015C_20240927T200000_16kHz_930_960_pitch_d1370cb2.wav,Masked Owl,screech,2.51,5.61,pitch
SU015C_20240927T200000_16kHz_930_960_noise_1ea05d2f.wav,Masked Owl,screech,2.51,5.61,noise
SU015C_20240927T200000_16kHz_960_990_pitch_f81cadfd.wav,Masked Owl,screech,24.53,26.6,pitch
SU015C_20240927T200000_16kHz_960_990_noise_71ac448b.wav,Masked Owl,screech,24.53,26.6,noise
